"file","caption"
"image_05277.jpg","this flower is blue and green in color, with petals that are bell shaped."
"image_05251.jpg","this flower is blue in color, with petals that are spotted on the inside."
"image_05232.jpg","this flower has petals that are blue with green stamen"
"image_05231.jpg","blue petals with black dots in side and little green leafs"
"image_05234.jpg","this flower has petals that are blue with green shading"
"image_05236.jpg","the flower are blue in color ,the sepals are green in color"
"image_05226.jpg","this flower has long blue petal and no visible outer stigma in it"
"image_05213.jpg","this flower has petals that are blue with patches of yellow"
"image_05233.jpg","the flower petals re blue in color with a larger white stigm hanging"
"image_05221.jpg","this bright blue trumpet like flower has five conjoined pointed petals which lend it a star shape."
"image_05257.jpg","this flower is blue and green in color, with petals that are bell shaped."
"image_05247.jpg","the petals of this flower are blue with a long stigma"
"image_05218.jpg","this flower is bright blue in color, and has petals that are bent backwards."
"image_05228.jpg","this star-shaped flower has blue and green peddles and a white stigma."
"image_05261.jpg","a bright blue flower with a white stigma in the center."
"image_05239.jpg","this trumpet shaped flower has five large pointed blue petals which ruffle slightly."
"image_05230.jpg","one large green stamen with large pointed petals that are purple."
"image_05219.jpg","the flowers has petals that are dark purple and a yellow stigma."
"image_05240.jpg","this flower is blue and white in color, with petals that are bell shaped."
"image_05241.jpg","this flower has petals that are purple with a white stigma"
"image_05253.jpg","seaplas are green in color,flower is blue in color with a propminent pistil"
"image_05256.jpg","this is a dark blue flower with a green pistil."
"image_05276.jpg","this flower has green sepal and bright blue petals as its main features"
"image_05254.jpg","the petals are a deep bluish hue with a yellowish pistil."
"image_05260.jpg","this flower is blue in color, with petals that are star shaped."
"image_05214.jpg","these 5 petaled blue flowers are a cross between tubular or bell shaped and have speckled throats."
"image_05248.jpg","this flower is blue and yellow in color, with petals that are spotted on the inside."
"image_05255.jpg","this flower has long blue petals and no visible outer stigma on it"
"image_05227.jpg","this flower has petals that are purple with white stamen"
"image_05263.jpg","this flower has petals that are blue with green stamen"
"image_05216.jpg","this flower is blue and yellow in color, with petals that are ruffled and wavy."
"image_05220.jpg","this blue flower has several long petals which are turned up at the end."
"image_05265.jpg","this flower has a purple leaves in a vase like structure with dark green insides on petals and white anthers on purple style."
"image_05252.jpg","this flower has large blue petals and some green stamen on the inside of it"
"image_05212.jpg","this blue tubular flower has layered petals with fluttery edges."
"image_05245.jpg","this flower has petals that are blue with flowery stigma"
"image_05223.jpg","this flower is blue and green in color, with petals that are spotted in the center."
"image_05262.jpg","the flower has a bunch of violet colored petals with some dots of black and purple in the inner portion."
"image_05224.jpg","the flower has purple pedals with a gray and white ovary."
"image_05273.jpg","the flower shown has blue petals to go along with green sepal"
"image_05238.jpg","this flower is blue and black in color, with petals that are multicolored."
"image_05271.jpg","this flower is blue and green in color, with petals that are ruffled and white in the center."
"image_05266.jpg","this is a flower that has dark blue petals and a yellow stigma."
"image_05246.jpg","this flower has long purple petals and no visible outer stigma in it"
"image_05274.jpg","this is a blue flower with connected petals and white near the ovary."
"image_05217.jpg","blue petals with tinge of purple including a long pollen pistil with visible pollen."
"image_05235.jpg","this flower has petals that are purple with yellow patches and dark dots"
"image_05275.jpg","the flower has light blue petals and the stamen is a greenish colour"
"image_05712.jpg","this flower has yellow pistil and yellow petals as its main features"
"image_05695.jpg","the flower has two layers and both are yellow in color."
"image_05690.jpg","a flower with yellow petals accompanied by yellow anther filaments and pistils."
"image_05716.jpg","a flower with yellow petals and yellow pistils in the center."
"image_05714.jpg","this flower has petals that are yellow with a large stigma"
"image_05708.jpg","the petals on this flower are yellow with yellow stamen."
"image_05696.jpg","the flower has large thick yellow petals and a yellow pistil."
"image_05741.jpg","the petals of this flower are yellow with a short stigma"
"image_05687.jpg","this flower has petals that are yellow and bell shaped"
"image_05721.jpg","the flower shown has yellow petals with yellow pistil in the center"
"image_05723.jpg","the flower is a pale yellow with six petals surrounding a darker yellow open center."
"image_05700.jpg","this flower is yellow in color, with petals that are pointed at the tips."
"image_05739.jpg","this flower has a trumpet shaped inner yellow blossom surrounded by several pointed petals in paler yellow."
"image_05743.jpg","this flower has a layer of white petals under a yellow petal and yellow stigma."
"image_05728.jpg","this is a bright yellow flower that has a star shaped pattern in the outer pedals, with a circular pedal that protects the yellow pollen tube."
"image_05711.jpg","the yellow petals on this flower highlight the yellow receptacle."
"image_05717.jpg","what standout about this flower is its rich canary color and diamond shaped petals"
"image_05706.jpg","the petals of the flower are arranged in layers and are yellow in color with a green stem."
"image_05726.jpg","this flower has yellow pistil and yellow petals as its main features"
"image_05740.jpg","this flower has a trumpet shaped yellow blossom surrounded by several large pointed petals in paler yellow."
"image_05719.jpg","this flower has petals that are yellow with a bell shaped upper petal and yellow stigma."
"image_05703.jpg","this yellow, star shaped flower has symmetrical and pointed petals in the outer layer, followed by a thin pistil inside the second layer."
"image_05705.jpg","a yellow bell shaped flower that has bat winged pedals."
"image_05702.jpg","this flower has a yellow pistil and yellow petals as its main features"
"image_05710.jpg","the petals on this flower are yellow with yellow stamen."
"image_05736.jpg","this flower has petals that are yellow and is bellow shaped"
"image_05742.jpg","this flower is yellow and white in color, with petals that are curved."
"image_05720.jpg","this flower is yellow in color, with petals that are oval shaped."
"image_05713.jpg","this flower is yellow in color, with petals that are multi shaped"
"image_05737.jpg","this flower has green pedicel and bright yellow petals as its main features"
"image_05691.jpg","this trumpet shaped yellow flower with ruffled opening is surrounded by pointed white petals."
"image_05729.jpg","this flower is a bright yellow with at least five, star-shaped outer petals, and a narrow, yellow stamen with softer, yellow anthers."
"image_05685.jpg","this droopy white flower has a trumpet shaped blossom surrounded by several large wide, slightly pointed white petals."
"image_05699.jpg","this flower is yellow in color, with petals that are ruffled."
"image_05689.jpg","this flower is yellow and white in color, with petals that are ruffled at the edges."
"image_05701.jpg","this flower has petals that are yellow with a yellow style"
"image_05715.jpg","the pretty flower has large yellow petal with a horn shape petal in it center."
"image_05688.jpg","this flower is yellow in color, with petals that are ruffled."
"image_05707.jpg","these bright yellow flowers have a tubular center and five pointed petals."
"image_05704.jpg","this flower has two apparent layer of petals, both of which are bright yellow"
"image_05734.jpg","this flower has petals that are pale yellow, with a dark yellow bell shaped petal."
"image_05718.jpg","a star shaped flower with yellow and white petals and a long green stigma."
"image_05724.jpg","the petals on this flower are yellow with a yellow pistil."
"image_05730.jpg","this flower has pretty yellow petals with a green pedicel."
"image_05709.jpg","this flower has petals that are yellow and bell shaped"
"image_05732.jpg","pretty yellow flower with layers of petals hanging down on its stem."
"image_05727.jpg","the flower shown has bright yellow petals as its main feature."
"image_05697.jpg","this flower has petals that are yellow and bell shaped"
"image_05735.jpg","this flower is yellow in color, with petals that are oval shaped."
"image_05694.jpg","a group of six yellow sepals surround a single large yellow petal and a grouping of many yellow stamen in the center."
"image_05725.jpg","the oute petals are oval in shape,inner petals are rounded and yellow in color"
"image_05731.jpg","the flower is light green with sepals that are appearing as bottom layer of petals and the upper layer of petal is fused and forming bell shape"
"image_05692.jpg","this flower is yellow in color, with petals that are ruffled on the edges."
"image_05698.jpg","this flower is yellow in color, with petals that are pointed at the tips."
"image_05733.jpg","this is a yellow flower with a yellow style and a green pedicel"
"image_05722.jpg","the yellow flower has two layers in which bottom layer is star shaped disc like and supporting the bell shaped fused petal"
"image_05738.jpg","this flower has large bright yellow petals, yellow stamens, and a green pedicel."
"image_05693.jpg","this flower has a large yellow petal and a yellow anther filament"
"image_05686.jpg","this flower has vibrant yellow petals in two layers, one that grows up and away from the yellow pistil."
"image_04673.jpg","the flower has yellow petals which surround the peach colored stamen"
"image_04629.jpg","the flower has bright yellow petals with prominently yellow stamen with anthers"
"image_04684.jpg","the flower has shiny yellow petals and numerous yellow anthers and a thick yellow ovary."
"image_04687.jpg","this flower has fine shiny yellow petals with a slight heart shape."
"image_04665.jpg","this flower has petals that are yellow with yellow stamen"
"image_04670.jpg","the flower is yellow with petals that are soft, smooth, thick and separately arranged in a disc like shape"
"image_04636.jpg","the bowl shaped yellow flower has petals that are soft, smooth, thin and enclosing stamens"
"image_04653.jpg","this flower has broad, dark yellow petals and matching yellow stamen."
"image_04678.jpg","the flower has as flat yellow petal with yellow and green stamen"
"image_04637.jpg","this flower is yellow in color, and has petals that are drooping downward."
"image_04681.jpg","this flower has wide, flat yellow petals around a broad center of yellow stamen."
"image_04631.jpg","this flower is yellow in color, with petals that are rounded."
"image_04692.jpg","a yellow flat flower with large pedals, and a lime green center."
"image_04688.jpg","this flower has petals that are overlapping and bright yellow with many yellow stamen."
"image_04680.jpg","this flower has petals that are yellow with yellow stamen"
"image_04640.jpg","the flower has a set of 4 yellow colored petals with lots of short of stamen."
"image_04656.jpg","this flower has petals that are yellow with yellow stamen"
"image_04695.jpg","this flower has thin yellow stamen surrounded by five shiny yellow petals with rounded tips."
"image_04628.jpg","this flower is yellow in color, with petals that are rounded."
"image_04693.jpg","this flower has petals that are yellow with yellow stamen"
"image_04641.jpg","the bright yellow flower has many pistils and a section where the three petals separate which adds dimension and interest."
"image_04632.jpg","this flower is yellow in color, with petals that are rounded."
"image_04676.jpg","the petals of this flower are yellow with a long stigma"
"image_04660.jpg","this flower is yellow in color, with petals that are rounded in shape."
"image_04668.jpg","the petals on this flower are yellow with yellow stamen."
"image_04650.jpg","the flower has yellow petals with yellow anther and filament"
"image_04626.jpg","this flower is yellow in color, and has petals that are rounded."
"image_04677.jpg","a strange round shaped flower with very large yellow petals, yellow stamen and green stigma."
"image_04671.jpg","this bright yellow color flower has the simple row of five petals with the stamen and the large anther at the top"
"image_04654.jpg","the petals, anthers, pistil, stamen, and style of the flower are all yellow in color."
"image_04694.jpg","this flower has green sepal and yellow petals as its main features"
"image_04642.jpg","flower has petals that are yellow with many yellow stamen."
"image_04691.jpg","this flower has thin yellow petals as its main feature."
"image_04682.jpg","this flower is yellow in color, with petals that are rounded."
"image_04674.jpg","the flower has iridescent orange petals and two sectioned yellow anthers."
"image_04630.jpg","this flower is yellow in color, with petals that are rounded on the ends."
"image_04663.jpg","the petals are rounded in shape nad yellow incolor"
"image_04669.jpg","this flower has yellow pistil and yellow petals as its main features"
"image_04679.jpg","a yellow composite flower has five outer broad and flat florets forming a disc and the inner florets are thin filamentous."
"image_04652.jpg","the flower has large yellow petals with yellow anther and filament"
"image_04685.jpg","this flower is yellow in color, with petals that are rounded."
"image_04657.jpg","this flower has five large, wide overlapping petals with rounded edges."
"image_04647.jpg","this flower is yellow in color, with petals that are rounded on the edge."
"image_04646.jpg","the pedals of this flower are yellow with a long stigma"
"image_04649.jpg","this flower has five delicate yellow petals and a cluster of short yellow stamen with fat yellow anther."
"image_04658.jpg","this yellow flower has round, scalloped petals with several yellow stamen with small anthers."
"image_04683.jpg","this flower is yellow in color, with petals that are rounded."
"image_04664.jpg","this flower has a large yellow petal, and a bunch of yellow stamen"
"image_04675.jpg","leaves are green in color,petals are rounde in shap[e and are yellow in color"
"image_04662.jpg","the flower shown has yellow petals, and several yellow anthers."
"image_04634.jpg","this small curved yellow flower has bright yellow stamen."
"image_04659.jpg","this flower is yellow in color, with petals that are rounded."
"image_04666.jpg","this flower has petals that are bright yellow with yellow stamen."
"image_04651.jpg","this purely buttercup yellow flower, with many densely spaced petals has no other color visible throughout the entire flower structure."
"image_04661.jpg","this flower has a yellow petal with yellow anther and filaments"
"image_04643.jpg","the flower is yellow with petals that are soft, smooth and separately arranged around stamens"
"image_04648.jpg","the flower has shiny yellow petals and a yellow stamen."
"image_04686.jpg","the flower shown has a thin pedicel and small yellow petals"
"image_04625.jpg","the flower has five pear shaped yellow petals with a yellow pistil."
"image_04690.jpg","this flower has petals that are yellow with yellow stamen"
"image_04667.jpg","this single flower has round shaped petal and the color yellow"
"image_04689.jpg","this cup-shaped yellow flower has concave petals arranged around a cluster of yellow stamen."
"image_04672.jpg","the flower is yellow with its petals that are soft, smooth and arranged separately in single layer around stamens forming bowl like shape"
"image_04644.jpg","this flower has a few petals that are a very bright yellow color."
"image_04639.jpg","this flower is yellow in color, with petals that are rounded."
"image_04627.jpg","this flower is bright yellow with many yellow stamen."
"image_04645.jpg","the flower has petals that are bright yellow with yellow stamen."
"image_04655.jpg","a flower with yellow petals and yellow pistils and anther filaments."
"image_04635.jpg","a tiny bright yellow flower with yellow filament and anthers."
"image_04638.jpg","this flower has petals that are yellow with yellow stamen"
"image_04633.jpg","the petals on this flower are yellow with yellow stamen."
"image_06589.jpg","the petals of this flower are blue with a short stigma"
"image_06583.jpg","this flower has petals that are purple a closed together"
"image_06605.jpg","this power has cone-like blue petals that are wrapped around the interior of the flower"
"image_06579.jpg","a large group of bells that are blue on this flower."
"image_06581.jpg","the pretty flower has dark blue petals that look like bells."
"image_06607.jpg","this flower has brilliant trumpet shaped blooms with white tips."
"image_06574.jpg","there are many closed bright blue closed buds on this flower."
"image_06575.jpg","this flower has petals that are purple and bunched together"
"image_06593.jpg","the flower shown has blue and white petals that fold downward into a bell shape."
"image_06587.jpg","the petals of the flowers are arranged like a bunch of grapes."
"image_06594.jpg","this is a flower with many round dark blue petals."
"image_06599.jpg","this flower is very small with purple petals that is on a large pedicel"
"image_06591.jpg","the petals of the flower are composed of purple berries that are arranged in layers."
"image_06582.jpg","a flower with bell like purple and white petals and green pedicel"
"image_06602.jpg","the petals of this flower are blue with a short stigma"
"image_06603.jpg","this flower is blue and white in color, with petals that are bell shaped."
"image_06611.jpg","this flower has purple bell-shaped petals with white wilted edges that open."
"image_06597.jpg","the flower has numerous blue petals in the shape of grapes on a green pedicel"
"image_06585.jpg","this flower has small purple petals, and a thick green pedicel."
"image_06600.jpg","this flower has petals that are blue and bunched together"
"image_06573.jpg","this flower has petals that are blue and closed together"
"image_06606.jpg","the flower has petals that are purple and shaped like spheres."
"image_06608.jpg","the petals of this flower are purple with a short stigma"
"image_06572.jpg","the flower is made of purple blooms that look like small fruits and have green leaves."
"image_06584.jpg","this flower is bright purple with many pedals that are roundish whth pale white outer petals"
"image_06580.jpg","these bell shaped flowers are blue and clustered on a long stalk."
"image_06592.jpg","this flower has purple petals which form cylinders in rows on the flower."
"image_06576.jpg","the flowers has a very beautiful bell like shape that's purple in color."
"image_06604.jpg","this flower has a brownsish stem with many bluish balls"
"image_06610.jpg","the flower resembles that of a bunch of grapes."
"image_06601.jpg","the flower has several petals that are in a button, some are open on the top."
"image_06571.jpg","multiple bell-shaped flowers, blue with white ruffled edges, the ones at the bottom largest and the ones at the top not yet opened, cover a thick green stalk that is nestled among long, thin, grass-like leaves."
"image_06586.jpg","this flower has purple small circular tubes in a heap shaped in a corn like fashion."
"image_06596.jpg","blueberry shaped petals in a clump with light green pedicel."
"image_06595.jpg","this flower has bell shaped blue blossoms arranged vertically along the stem."
"image_06609.jpg","a flower with small bell shaped purple and white petals and green pedicel"
"image_06577.jpg","this flower has small blue petals with white tips on them"
"image_06578.jpg","the flower has blue and purple petals with a green pedicel."
"image_06588.jpg","this flower is blue and white in color, with petals that are bulb shaped."
"image_06590.jpg","the flower has petals that are round like a cup and blue."
"image_06598.jpg","this flower is blue and white in color, with petals that are bulb shaped."
"image_07834.jpg","the bright purple flower has star shaped petals and green leaves."
"image_07884.jpg","this flower is red and green in color, with petals that are pointed."
"image_07853.jpg","this flower has a long pointed red petal and one stamen in the center"
"image_07838.jpg","the flower shown has orange and green petals with yellow stamen"
"image_07874.jpg","the flower shown has bright red petals as its main feature."
"image_07857.jpg","this flower has rugged red petals with and no styles."
"image_07833.jpg","this flower has long red petals and a red stigma in the center of it"
"image_07866.jpg","the flower has green sepal at the bottom and as it works its way up they turn pink."
"image_07867.jpg","this is a red flower with long sharp petals."
"image_07871.jpg","this flower has petals that are red with many layers and white stamen"
"image_07888.jpg","this flower has petals that are purple with many layers"
"image_07879.jpg","this flower is pink in color, with petals that are shiny."
"image_07846.jpg","this flower has petals that are red with many layers"
"image_07837.jpg","this bright purple flower has pointed petals and yellow stigma."
"image_07860.jpg","the flower petals is pointed at the ends and has a orangish color"
"image_07886.jpg","stacked long off white petals with muted green and red pistil."
"image_07858.jpg","this compact orange flower has lance shaped petals and vivid yellow stamens."
"image_07883.jpg","this flower has petals that are red with many layers"
"image_07845.jpg","these bright pink flower petals are shaped like a star and have star shaped sepals too."
"image_07854.jpg","this flower is red in color, with petals that are pointed at the tips."
"image_08062.jpg","this flower has petals that are overlapping and shiny with brown stamen."
"image_07885.jpg","this flower is white in color, with petals that are oval shaped."
"image_07835.jpg","the leaves are dark green in color with light pink alternating petals"
"image_07852.jpg","this flower is pink in color, with petals that are pointed at the tipps."
"image_07881.jpg","this flower has overlapping pointy yellow petals that wrap into a circular shape."
"image_07849.jpg","the beautiful star shaped flower has the most attractive coloring with petals of brightest pink and the leaves a very unique green."
"image_07872.jpg","this flower is red in color, with petals that are pointed at the tips."
"image_07882.jpg","this flower has the prominent yellow petals overlapping each other"
"image_07841.jpg","this red flower has vibrant petals with black on their tips."
"image_07869.jpg","a yellow and green flower with layers of petals and narrow pointed sepal."
"image_07850.jpg","this flower is pink and orange in color, with petals that are multi colored."
"image_07865.jpg","outer petals are green in color,inner petals are brown incolor"
"image_07891.jpg","this flower is pink in color, with petals that are pointed at the tips."
"image_07856.jpg","the petals are red, long and thin shaped as well as waxy."
"image_07848.jpg","sharp, dark red petals that are layered upon each other vertically."
"image_07855.jpg","this flower has petals that are red and very pointuy"
"image_07840.jpg","the flower shown has pink petals with white and yellow stamen in the center"
"image_07862.jpg","this flower is pink and green in color, with petals that are pointed at the tips."
"image_07880.jpg","the flowers has a strange looking red petals that looks very similar to it's leaves."
"image_07863.jpg","this flower is red in color, with petals that are pointed at the tips."
"image_07887.jpg","a very bright orange pedal with white middle and green leaves and red tips"
"image_07839.jpg","this flower has many long thick pink petals with white center"
"image_07877.jpg","this flower is white and red in color, with petals that are pointed at the tips."
"image_07878.jpg","a large flower with orange petals and no visible stamen."
"image_07873.jpg","this brightly colored flower has sharp-edged red leaves which catch water for the plant's later use."
"image_07892.jpg","bright yellow petals with long green leaves"
"image_07842.jpg","this flower has a pointy and orange petal with a yellow stigma"
"image_07836.jpg","this flower has petals that are shiny, burgundy and overlapping."
"image_07889.jpg","a flower with large waxy pointed red petals folded in on one another."
"image_07843.jpg","this flower has an orange petal and a dark green pistil"
"image_07861.jpg","several pointed, red petals that are layered over the bulk of the flower."
"image_07870.jpg","the petals of this flower are yellow with a short stigma"
"image_08064.jpg","this flower is shiny red in color, with petals that are pointed at the tips."
"image_07868.jpg","this flowers has layers of thick pink petals with darker pink spots."
"image_07890.jpg","this flower is pink and orange in color, with petals that are pointed at the tips."
"image_07847.jpg","this flower is red in color, with petals that are pointed at the tips."
"image_07875.jpg","this flower has several layers of large, thick, pointed red petals."
"image_07851.jpg","flower has petals that are dark orange with golden stamen."
"image_07876.jpg","this blossom is composed mainly of pink colored sepals, with no obvious petals."
"image_08063.jpg","this flower has large red petals with long with stamen in the middle of it"
"image_07864.jpg","the bright red petals are surrounded by green and red petals."
"image_07859.jpg","this flower is yellow and green in color, with petals that are pointed at the tips."
"image_07844.jpg","the flower has purple petals and look very rough with sharp edges"
"image_06434.jpg","this flower has a gradually changing colored petals, ranging from violet to the outer part to white towards the middle."
"image_06418.jpg","the flower contains several individual flowers clustered together with blue petals."
"image_06425.jpg","this flower has petals that are purple with green stamen"
"image_06402.jpg","the dark blue petals cover the ovary completely and are arranged on a spike."
"image_06422.jpg","these flowers have petals that start off white in color and end in a dark purple towards the tips."
"image_06430.jpg","5he flowers are lternatly shaped with large purple petals that are oval shpaed"
"image_06429.jpg","the petals are veiny and purple and cover where the stamen and pistil are."
"image_06420.jpg","this flower is blue in color, with petals that are curled inward."
"image_06399.jpg","this flower is white and purple in color, with petals that are multi colored."
"image_06436.jpg","this flower is purple in color, with petals that are wavy."
"image_06404.jpg","a purple flower with heart shaped petals and tiny white anther."
"image_06413.jpg","this flower is purple and white in color, and has petals that are multi colored"
"image_06403.jpg","this flower is blue in color, with petals that have veins."
"image_06427.jpg","this flower has rich purple colored petals and a green pedicel."
"image_06437.jpg","this flower has petals that are purple with purple stigma"
"image_06406.jpg","the petals on this flower are purple and triangle shape."
"image_06395.jpg","this flower has small, smooth lilac colored petals which are slightly closed."
"image_06416.jpg","the pedicel hold many flowers with many petals on them."
"image_06411.jpg","the flower shown has blue petals and several white filament."
"image_06407.jpg","this flower is purple in color, with petals that have dark veins."
"image_06428.jpg","the flower has petals that are lavender with purple stamen."
"image_06424.jpg","these dark lavender blossoms have a unique drop shape, and a tangle of green filaments in the center."
"image_06400.jpg","the flower has purple petals, pale yellow pistli and dark brown colored stamens."
"image_06439.jpg","the petals of this flower are purple and white with a long stigma"
"image_06419.jpg","a lavender flower with deep purple on the edge of petals and deep green colored stem."
"image_06432.jpg","this flower is purple and white in color, with petals that are wavy and curled."
"image_06431.jpg","the ovary area is small with small purple petal surrounding it."
"image_06417.jpg","the flower is blue with petals that are inverted and separately arranged forming a bowl like shape enclosing stamens"
"image_06408.jpg","this flower has rounded petals that have a combination of dark and light purple."
"image_06412.jpg","the petals of this flower are purple and white with a long stigma"
"image_06409.jpg","the light blue flowers has small round petals and green stems."
"image_06398.jpg","this flower has petals that are purple with green stamen"
"image_06423.jpg","many stamens white in color with larger anthers brwon in color"
"image_06421.jpg","the petals of this flower are purple and white with a long stigma"
"image_06414.jpg","this flower is white and purple in color, with petals that are multi colored."
"image_06440.jpg","this flower has petals that are purple and closed together"
"image_06397.jpg","the delicate purple flowers have thin stamen with purple tipped anther."
"image_06433.jpg","the flower shown has purple and white petals with purple anther"
"image_06435.jpg","this flower is white and purple in color, with petals that are purple on the edges."
"image_06426.jpg","this flower has several wide violet colored petals with slightly rounded edges."
"image_06396.jpg","this flower is blue and white in color, with petals that are wavy and ruffled."
"image_06410.jpg","this flower has petals that are cone shaped and dark purple."
"image_06415.jpg","a cluster of tubular flowers extend downward forming a spike, each flower is white with purple tips."
"image_06401.jpg","this flower is purple in color with five petals, and greed pedecils."
"image_06438.jpg","this is a flower with white petals that have blue tips."
"image_06405.jpg","this flower has petals that are purple and short steman"
"image_02732.jpg","this flower has petals that are red and bunched together"
"image_02742.jpg","a flower with clusters of red petals and red stamen at the center of those clusters"
"image_02704.jpg","this reddish looking flower has red petals with red stamen."
"image_02647.jpg","this flower is composed of small red rounded petals tightly clustered together."
"image_02657.jpg","the petals on this flower are red with red stamen."
"image_02698.jpg","this flower is red in color, with petals that are rounded at the edges."
"image_02731.jpg","this flower has small red petals with rounded edges which overlap slightly."
"image_02676.jpg","this flower is pink in color, with petals that are rounded."
"image_02652.jpg","this flower is pink in color, with petals that are bunched together."
"image_02717.jpg","the petals of this flower are pink and surround the pink stamen."
"image_02711.jpg","this flower is red in color, with petals that are rounded."
"image_02667.jpg","this is a flower with light redish petals in which the stamen is also about the same color"
"image_02654.jpg","the flower shown has red petals with red filament and anther as well"
"image_02653.jpg","this flower is red and black in color, with petals that are bunched together."
"image_02672.jpg","a cluster of red flowers with no visible anther filaments nor pistils."
"image_02680.jpg","the petals are light red with tints of pink, while the stamen is dark red."
"image_02745.jpg","a red flower with bell shaped petals and green sepal."
"image_02690.jpg","this flower is pink in color, with petals that are rounded."
"image_02674.jpg","this flower is red in color, with petals that are red with veins."
"image_02730.jpg","this flower is red in color, and has petals that are small and large."
"image_02751.jpg","red pedals black middle dark and light green leaves"
"image_02713.jpg","delacate reddish orange petals with a black short stamen and cauliflower shaped sepals."
"image_02693.jpg","these flowers with dark reddish orange round petals grow in tight clusters"
"image_02716.jpg","there are smooth, rounded orange petals surrounding orange stamen above ruffled green leaves."
"image_02684.jpg","this flower is right in color, with petals that are rounded."
"image_02744.jpg","this flower is red in color, with petals that are bunched together."
"image_02665.jpg","this flower has red petals, reddish anther and filament, and greenish pedicel and sepal."
"image_02721.jpg","the flower has petals that are small and dark orange."
"image_02644.jpg","these reddish flowers has a lot of petals open and closed."
"image_02662.jpg","these red flower tend to grow so close to each other that they look like one big flower."
"image_02729.jpg","this flower has a lot of curly petals that are red and/or orange in color."
"image_02641.jpg","the flowers have red petals as well as green pedicel"
"image_02741.jpg","the flower is made of a bundle of petals that are red in color."
"image_02678.jpg","the flower has small petals that are dark orange with orange filaments."
"image_02749.jpg","the flower is red with a lot of red petals."
"image_02696.jpg","this flower has petals that are small, overlapped and orange."
"image_02752.jpg","the blooms of the flower are in bunches and are red in color."
"image_02660.jpg","a cluster of flowers with red petals and no visible pistils."
"image_02734.jpg","this flower is red in color, with petals that are bunched closely together."
"image_02743.jpg","every part of this flower red, with a slightly darker red seen on the stigma."
"image_02692.jpg","the reddish orange flower has petals that are soft, smooth, thin and separately arranged around stamens in disc like manner"
"image_02688.jpg","this flower has petals that are small and orange, with orange stamen."
"image_02708.jpg","this pink flower has exposed stamen and the petals are asymmetrical"
"image_02700.jpg","this flower is in color, with petals that are rounded."
"image_02658.jpg","this flower has petals that are orange with green pedicel."
"image_02718.jpg","this flower has rounded, dusty orange flowers with surrounded by rounded green sepals."
"image_02726.jpg","this flower has a red colored petal, with a red colored stigma"
"image_02671.jpg","this flower has multiple groupings of red petals with a dark pistil area."
"image_02699.jpg","the petals of the flower are red in color and are arranged in a bunch."
"image_02685.jpg","this flower has bright red petals and no visible stamen in the center"
"image_02737.jpg","the red flower has petals that are soft, smooth and surround stamens forming bowl shape"
"image_02643.jpg","the flowers have small red petals that are dense and round shaped."
"image_02736.jpg","the petals of this flower are red with a short stigma"
"image_02709.jpg","the flower has overlapping petals that are small and dark orange."
"image_02670.jpg","this is a red flower with round petals and a black center."
"image_02728.jpg","this flower is many small flower heads clustered in a ball shape and the colour is a deep orange."
"image_02691.jpg","this flower is pink in color, with petals that are rounded and bunched together."
"image_02710.jpg","the flower is orange with petals that are soft, smooth and separately arranged around stamens forming disc like shape"
"image_02675.jpg","these small flowers are bright red and have smooth petals with rounded edges."
"image_02747.jpg","these are very bright red flowers that are open widely."
"image_02651.jpg","this flower is pink in color, with petals that are rounded and bunched together."
"image_02677.jpg","the petals of the flower are red in color and have green leaves."
"image_02724.jpg","the flower is small with soft and smooth petals with stamens in the centre"
"image_02683.jpg","an orange flower with lots of rounded petals and red anther."
"image_02725.jpg","this flower has green pistil and small rose petals as its main features"
"image_02702.jpg","the flowers are composed of blooms that are red in colors and are arranged in bunches."
"image_02679.jpg","this bunch of bright red flowers grow in large numbers, have overlapping petals and are round shaped."
"image_02733.jpg","this flower has petals that are red with short stamen"
"image_02656.jpg","the petals of this flower are orange with a short stigma"
"image_02639.jpg","this flower has petals that are red with white stamen"
"image_02750.jpg","this flower is red in color, with petals that are rounded on the edges."
"image_02719.jpg","the flower has several small heads of petals, which are small, round, and red."
"image_02720.jpg","the petals of the flower are red in color and fold inward around the organs."
"image_02714.jpg","this flower houses red petals and a similarly colored center."
"image_02697.jpg","this flower has petals that are red with red stamen"
"image_02648.jpg","this flower has petals that are red and ruffled together"
"image_02655.jpg","this flower has overlapping layers of wide, rounded petals in a deep melon shade."
"image_02666.jpg","this flower has petals that are pink with many layers"
"image_02703.jpg","leaves are green in color,petals are rounded in shape and are red in color"
"image_02740.jpg","a cluster of deep red flowers with no visible pistils present."
"image_02663.jpg","this is a cluster of many reddish-orange flowers with their own stamins, grouped together."
"image_02673.jpg","leaves are green in color,petals are rounded in shape and are red in color"
"image_02681.jpg","this flower is red in color, with petals that are bunched together."
"image_02738.jpg","the flower is red with petals that are soft, smooth, thin and separately arranged in bowl like shape"
"image_02694.jpg","the flower shown has small red petals with green sepal"
"image_02715.jpg","this flower has red pistil and small red petals as its main features"
"image_02659.jpg","this flower has petals that are red with short stamen"
"image_02669.jpg","this flower has petals that are red and bunched together"
"image_02642.jpg","dark red petals darker red middle green and dark green"
"image_02707.jpg","this flower is red in color, with petals that are rounded at the edges."
"image_02748.jpg","this flower has dark red petals with some small white markings."
"image_02739.jpg","flowers with several pinkish red petals in a green bush."
